sales_region_code,item_code,first_cate_code,secnod_cate_code,ds,trend
101,21067,302,408,2017-01,-0.6851911850136896
101,21067,302,408,2017-02,-0.9472308017545977
101,21067,302,408,2017-03,-1.2994648784759673
101,21067,302,408,2017-04,-1.4336910853539915
101,21067,302,408,2017-05,-1.6634962309243615
101,21067,302,408,2017-06,-1.7859793249999407
101,21067,302,408,2017-07,-2.0275288583240503
101,21067,302,408,2017-08,-2.2125474907863025
101,21067,302,408,2017-09,-2.317354372466443
101,21067,302,408,2017-10,-2.576656987249797
101,21067,302,408,2017-11,-2.669734645978988
101,21067,302,408,2017-12,-2.9407972859094884
101,21067,302,408,2018-01,-3.125852744879701
101,21067,302,408,2018-02,-1.9133807262991949
101,21067,302,408,2018-03,-3.4750340350948217
101,21067,302,408,2018-04,-3.4105893729755943
101,21067,302,408,2018-05,36.37128011731927
101,21067,302,408,2018-06,104.68590038634039
101,21067,302,408,2018-07,179.9795806811176
101,21067,302,408,2018-08,252.96084818075292
101,21067,302,408,2018-09,314.2887081896631
101,21067,302,408,2018-10,396.569148744551
101,21067,302,408,2018-11,453.2644829288227
101,21067,302,408,2018-12,540.1774493083494
101,21067,302,408,2019-01,613.1587168079844
101,21067,302,408,2019-02,616.5497327201136
101,21067,302,408,2019-03,726.659449628809
101,21068,305,412,2015-09,1009.7810583126808
101,21068,305,412,2015-10,1053.8378877462665
101,21068,305,412,2015-11,1237.255804058443
101,21068,305,412,2015-12,1393.2026229009189
101,21068,305,412,2016-01,1377.697259725236
101,21068,305,412,2016-02,819.9238573118145
101,21068,305,412,2016-03,1401.6044735509847
101,21068,305,412,2016-04,1338.8383541744627
101,21068,305,412,2016-05,1363.4562480436534
101,21068,305,412,2016-06,1300.1091915344007
101,21068,305,412,2016-07,1323.4360657121697
101,21068,305,412,2016-08,1303.0979513473478
101,21068,305,412,2016-09,1241.697920404701
101,21068,305,412,2016-10,1263.0777557812864
101,21068,305,412,2016-11,1202.9674238601615
101,21068,305,412,2016-12,1223.0534465223793
101,21068,305,412,2017-01,894.2823610445857
101,21068,305,412,2017-02,991.9415216502056
101,21068,305,412,2017-03,1163.9988735950742
101,21068,305,412,2017-04,1106.8752877072739
101,21068,305,412,2017-05,1122.3159286263917
101,21068,305,412,2017-06,1060.9877044322538
101,21068,305,412,2017-07,1052.6052045254692
101,21068,305,412,2017-08,1001.2058216069966
101,21068,305,412,2017-09,919.9612788699426
101,21068,305,412,2017-10,900.0472538542693
101,21068,305,412,2017-11,822.0655983882049
101,21068,305,412,2017-12,798.8883397342056
101,21068,305,412,2018-01,747.4797318724824
101,21068,305,412,2018-02,406.68458956029787
101,21068,305,412,2018-03,649.6375364910685
101,21068,305,412,2018-04,579.7336672181066
101,21068,305,412,2018-05,548.4787325208741
101,21068,305,412,2018-06,481.8380831796871
101,21068,305,412,2018-07,447.31997271714636
101,21068,305,412,2018-08,395.91142265295673
101,21068,305,412,2018-09,334.19229943654165
101,21068,305,412,2018-10,294.7526628492291
101,21068,305,412,2018-11,236.29672543293404
101,21068,305,412,2018-12,193.59390304550126
101,21068,305,412,2019-01,142.18535298131187
101,21068,305,412,2019-02,84.23873468757353
101,21068,305,412,2019-03,43.71526837665708
101,21069,303,401,2015-09,0.156433237476677
101,21069,303,401,2015-10,0.12890771684146246
101,21069,303,401,2015-11,0.12151486453472825
101,21069,303,401,2015-12,0.10752407671713896
101,21069,303,401,2016-01,0.08602382687814503
101,21069,303,401,2016-02,0.04022288761400403
101,21069,303,401,2016-03,0.05369628866990816
101,21069,303,401,2016-04,0.03450491537188452
101,21069,303,401,2016-05,0.017613499818701243
101,21069,303,401,2016-06,-0.00041483069667255416
101,21069,303,401,2016-07,-0.018471358863292646
101,21069,303,401,2016-08,-0.03680990693872438
101,21069,303,401,2016-09,-0.05308467481596274
101,21069,303,401,2016-10,-0.072927013842799
101,21069,303,401,2016-11,-0.08817905517620948
101,21069,303,401,2016-12,-0.10953295824062631
101,21069,303,401,2017-01,-0.09355522888014291
101,21069,303,401,2017-02,-0.12417577681945384
101,21069,303,401,2017-03,-0.16641361146248754
101,21069,303,401,2017-04,-0.18037550704719996
101,21069,303,401,2017-05,-0.20715103765531823
101,21069,303,401,2017-06,-0.22190507799051448
101,21069,303,401,2017-07,-0.25244826259246844
101,21069,303,401,2017-08,-0.2762998214102961
101,21069,303,401,2017-09,-0.29014538661349665
101,21069,303,401,2017-10,-0.3233916265070797
101,21069,303,401,2017-11,-0.33578950036708893
101,21069,303,401,2017-12,-0.3705751214265857
101,21069,303,401,2018-01,-0.3945545540797522
101,21069,303,401,2018-02,-0.2418470698109383
101,21069,303,401,2018-03,-0.44019344172570973
101,21069,303,401,2018-04,-0.4458103366349131
101,21069,303,401,2018-05,1.1014551332077422
101,21069,303,401,2018-06,3.8016939614081884
101,21069,303,401,2018-07,6.755379053702514
101,21069,303,401,2018-08,9.628684652642482
101,21069,303,401,2018-09,12.053851560861162
101,21069,303,401,2018-10,15.28260857313725
101,21069,303,401,2018-11,17.52539083875933
101,21069,303,401,2018-12,20.936532493632022
101,21069,303,401,2019-01,23.809838092571987
101,21069,303,401,2019-02,23.97532766813413
101,21069,303,401,2019-03,28.28907466413277
101,21076,302,408,2015-09,-12.54392827877004
101,21076,302,408,2015-10,-10.526491401621254
101,21076,302,408,2015-11,-10.131536499881811
101,21076,302,408,2015-12,-9.222888580011647
101,21076,302,408,2016-01,-7.6796859952292555
101,21076,302,408,2016-02,-3.8208562904118883
101,21076,302,408,2016-03,-5.504286259817068
101,21076,302,408,2016-04,-4.120586142330745
101,21076,302,408,2016-05,-3.0115275134893937
101,21076,302,408,2016-06,-1.7081125722447004
101,21076,302,408,2016-07,-0.5136662600046931
101,21076,302,408,2016-08,0.9481727612885519
101,21076,302,408,2016-09,3.7917259537325134
101,21076,302,408,2016-10,13.114126066666232
101,21076,302,408,2016-11,28.26945720530045
101,21076,302,408,2016-12,52.07106736632962
101,21076,302,408,2017-01,57.26257608574715
101,21076,302,408,2017-02,101.35742832008253
101,21076,302,408,2017-03,158.47230038883353
101,21076,302,408,2017-04,192.3498757621675
101,21076,302,408,2017-05,239.05139129540748
101,21076,302,408,2017-06,270.3302467512701
101,21076,302,408,2017-07,319.63108543711155
101,21076,302,408,2017-08,360.5801928360905
101,21076,302,408,2017-09,383.3632388356012
101,21076,302,408,2017-10,419.2520835435702
101,21076,302,408,2017-11,414.45058877582125
101,21076,302,408,2017-12,434.1861972603563
101,21076,302,408,2018-01,435.66569924159694
101,21076,302,408,2018-02,250.15943945774626
101,21076,302,408,2018-03,418.95908999825076
101,21076,302,408,2018-04,393.94169145224106
101,21076,302,408,2018-05,395.1870537698925
101,21076,302,408,2018-06,370.9364778953048
101,21076,302,408,2018-07,371.41500054707075
101,21076,302,408,2018-08,359.3341210403908
101,21076,302,408,2018-09,336.2400913828838
101,21076,302,408,2018-10,335.56206781756896
101,21076,302,408,2018-11,313.2348785866047
101,21076,302,408,2018-12,311.7900145947472
101,21076,302,408,2019-01,299.70913508806734
101,21076,302,408,2019-02,260.32125159617567
101,21076,302,408,2019-03,267.9787222660555
101,21081,307,403,2015-09,-81.06565186191796
101,21081,307,403,2015-10,-66.47113242203947
101,21081,307,403,2015-11,-62.295521515466454
101,21081,307,403,2015-12,-54.67419128773429
101,21081,307,403,2016-01,-43.217798347938945
101,21081,307,403,2016-02,-19.807352526347128
101,21081,307,403,2016-03,-25.739681355088127
101,21081,307,403,2016-04,-15.524362915953466
101,21081,307,403,2016-05,-6.343988765448038
101,21081,307,403,2016-06,3.849393205582668
101,21081,307,403,2016-07,27.07570888500117
101,21081,307,403,2016-08,105.4603348103267
101,21081,307,403,2016-09,268.33254834295826
101,21081,307,403,2016-10,553.1755518033528
101,21081,307,403,2016-11,858.9006842008276
101,21081,307,403,2016-12,1244.513081190351
101,21081,307,403,2017-01,1157.8128039296864
101,21081,307,403,2017-02,1647.5026231531574
101,21081,307,403,2017-03,2297.9037380676746
101,21081,307,403,2017-04,2569.1886161424136
101,21081,307,403,2017-05,2997.6889918342677
101,21081,307,403,2017-06,3140.1910777638673
101,21081,307,403,2017-07,3416.7245109689065
101,21081,307,403,2017-08,3512.95154784995
101,21081,307,403,2017-09,3386.7966964553125
101,21081,307,403,2017-10,3336.488261693743
101,21081,307,403,2017-11,2908.9147940797675
101,21081,307,403,2017-12,2653.919034586243
101,21081,307,403,2018-01,2296.1886430022278
101,21081,307,403,2018-02,1143.052039482831
101,21081,307,403,2018-03,1615.3468950694255
101,21081,307,403,2018-04,1222.7579739821635
101,21081,307,403,2018-05,976.8127318761879
101,21081,307,403,2018-06,718.2175865445223
101,21081,307,403,2018-07,507.5036136491593
101,21081,307,403,2018-08,269.0022584846038
101,21081,307,403,2018-09,33.239709068796515
101,21081,307,403,2018-10,-200.30685974242442
101,21081,307,403,2018-11,-420.9304053444566
101,21081,307,403,2018-12,-669.6159779694527
101,21081,307,403,2019-01,-908.1173331340083
101,21081,307,403,2019-02,-1025.2320130345906
101,21081,307,403,2019-03,-1314.3798107475773
101,21082,306,407,2015-09,0.8275097738784593
101,21082,306,407,2015-10,0.6795814110827675
101,21082,306,407,2015-11,0.6380526949084651
101,21082,306,407,2015-12,0.5614355593817356
101,21082,306,407,2016-01,0.4454924259578773
101,21082,306,407,2016-02,0.2054898310653684
101,21082,306,407,2016-03,0.26938555003030795
101,21082,306,407,2016-04,0.16596760543898523
101,21082,306,407,2016-05,0.07361514058580877
101,21082,306,407,2016-06,-0.023488279641928095
101,21082,306,407,2016-07,-0.12216145499798928
101,21082,306,407,2016-08,-0.2216600354053555
101,21082,306,407,2016-09,-0.309264736168563
101,21082,306,407,2016-10,-0.41749215978596943
101,21082,306,407,2016-11,-0.49881380079892385
101,21082,306,407,2016-12,-0.6135046158394749
101,21082,306,407,2017-01,-0.5197176113314687
101,21082,306,407,2017-02,-0.6808260354087023
101,21082,306,407,2017-03,-0.9037141803635315
101,21082,306,407,2017-04,-0.9698707235002494
101,21082,306,407,2017-05,-1.1008171071764605
101,21082,306,407,2017-06,-1.1609219504239034
101,21082,306,407,2017-07,-1.2985499811468273
101,21082,306,407,2017-08,-1.399192371566431
101,21082,306,407,2017-09,-1.449930568662404
101,21082,306,407,2017-10,-1.5973367281433573
101,21082,306,407,2017-11,-1.641692169928287
101,21082,306,407,2017-12,-1.7954966322140575
101,21082,306,407,2018-01,-1.8962047520473926
101,21082,306,407,2018-02,-1.1545731766238083
101,21082,306,407,2018-03,-1.998532127826334
101,21082,306,407,2018-04,-0.3475201473914086
101,21082,306,407,2018-05,11.988394428284819
101,21082,306,407,2018-06,31.34718284506492
101,21082,306,407,2018-07,52.79578345151603
101,21082,306,407,2018-08,73.53396475840401
101,21082,306,407,2018-09,90.90741219679319
101,21082,306,407,2018-10,114.34135378163525
101,21082,306,407,2018-11,130.39843383217823
101,21082,306,407,2018-12,155.14874280486646
101,21082,306,407,2019-01,175.8869241117545
101,21082,306,407,2019-02,176.6905180941648
101,21082,306,407,2019-03,208.08568950834555
101,21088,301,405,2015-09,-18.070766076044123
101,21088,301,405,2015-10,-12.719994744142895
101,21088,301,405,2015-11,-9.602803578904904
101,21088,301,405,2015-12,-5.547777519052693
101,21088,301,405,2016-01,-0.9960134192210062
101,21088,301,405,2016-02,2.164905594508459
101,21088,301,405,2016-03,7.506026165505445
101,21088,301,405,2016-04,11.500484962216413
101,21088,301,405,2016-05,16.448015461116142
101,21088,301,405,2016-06,21.030265623093207
101,21088,301,405,2016-07,28.467710686196792
101,21088,301,405,2016-08,37.395358407989015
101,21088,301,405,2016-09,46.45579720515717
101,21088,301,405,2016-10,72.71185184413746
101,21088,301,405,2016-11,100.25939514886748
101,21088,301,405,2016-12,134.49090152012366
101,21088,301,405,2017-01,120.07166831080364
101,21088,301,405,2017-02,165.0382217932897
101,21088,301,405,2017-03,225.62208770496605
101,21088,301,405,2017-04,242.28231535475092
101,21088,301,405,2017-05,254.40084066410162
101,21088,301,405,2017-06,239.13481240862387
101,21088,301,405,2017-07,236.90020919614432
101,21088,301,405,2017-08,225.6253806581252
101,21088,301,405,2017-09,206.43409483179897
101,21088,301,405,2017-10,199.49840824408665
101,21088,301,405,2017-11,179.65539152608136
101,21088,301,405,2017-12,171.78940997006802
101,21088,301,405,2018-01,157.70779599897537
101,21088,301,405,2018-02,84.08453863933207
101,21088,301,405,2018-03,130.90732889385998
101,21088,301,405,2018-04,113.2993537941471
101,21088,301,405,2018-05,114.52477506929421
101,21088,301,405,2018-06,117.08561504107443
101,21088,301,405,2018-07,127.45216268225958
101,21088,301,405,2018-08,134.02181868229118
101,21088,301,405,2018-09,135.95372176332955
101,21088,301,405,2018-10,146.94920629525652
101,21088,301,405,2018-11,148.46409687265083
101,21088,301,405,2018-12,159.87659390822185
101,21088,301,405,2019-01,166.44624990825344
101,21088,301,405,2019-02,155.98530777980235
101,21088,301,405,2019-03,173.07467085820096
101,21090,302,408,2015-09,0.04161346296637767
101,21090,302,408,2015-10,0.006689086796582172
101,21090,302,408,2015-11,-0.024050236558508364
101,21090,302,408,2015-12,-0.05877651574704589
101,21090,302,408,2016-01,-0.09078653705266768
101,21090,302,408,2016-02,-0.07589203742839135
101,21090,302,408,2016-03,-0.15999257574562734
101,21090,302,408,2016-04,-0.1876572889625937
101,21090,302,408,2016-05,-0.22783154505750414
101,21090,302,408,2016-06,-0.2533061644949494
101,21090,302,408,2016-07,-0.2956657849109972
101,21090,302,408,2016-08,-0.3301364443738762
101,21090,302,408,2016-09,-0.3523059952351476
101,21090,302,408,2016-10,-0.3979562799369619
101,21090,302,408,2016-11,-0.41792999010438003
101,21090,302,408,2016-12,-0.4657658576139136
101,21090,302,408,2017-01,-0.36783569199284205
101,21090,302,408,2017-02,-0.4479739946954372
101,21090,302,408,2017-03,-0.5657965008634377
101,21090,302,408,2017-04,-0.5803458697307079
101,21090,302,408,2017-05,-0.6335837663846
101,21090,302,408,2017-06,-0.6455420235543552
101,21090,302,408,2017-07,-0.6910765458105596
101,21090,302,408,2017-08,-0.7100902350896436
101,21090,302,408,2017-09,-0.6575032388471096
101,21090,302,408,2017-10,-0.5303362163201447
101,21090,302,408,2017-11,-0.25738680973337746
101,21090,302,408,2017-12,0.1302195943353408
101,21090,302,408,2018-01,0.7517339970507946
101,21090,302,408,2018-02,4.625000479018326
101,21090,302,408,2018-03,27.664555941475122
101,21090,302,408,2018-04,48.03277182393892
101,21090,302,408,2018-05,74.5083467417289
101,21090,302,408,2018-06,97.75792804750446
101,21090,302,408,2018-07,127.52470455644706
101,21090,302,408,2018-08,154.4674437737628
101,21090,302,408,2018-09,175.13769936882764
101,21090,302,408,2018-10,207.48380158848093
101,21090,302,408,2018-11,226.44385209274841
101,21090,302,408,2018-12,260.5001594031991
101,21090,302,408,2019-01,287.4428986205149
101,21090,302,408,2019-02,282.7837030136418
101,21090,302,408,2019-03,327.37398859882205
101,21094,306,407,2015-09,-0.8823250778407495
101,21094,306,407,2015-10,-0.7706883992126496
101,21094,306,407,2015-11,-0.7744558006484205
101,21094,306,407,2015-12,-0.7445380525723362
101,21094,306,407,2016-01,-0.664818361410155
101,21094,306,407,2016-02,-0.3637020618137315
101,21094,306,407,2016-03,-0.5782590730898418
101,21094,306,407,2016-04,-0.5056720037532345
101,21094,306,407,2016-05,-0.4667951757493422
101,21094,306,407,2016-06,-0.39780331673734276
101,21094,306,407,2016-07,-0.3553310401283983
101,21094,306,407,2016-08,-0.2986675411617377
101,21094,306,407,2016-09,-0.23502963498804266
101,21094,306,407,2016-10,-0.18704826051448364
101,21094,306,407,2016-11,-0.12699972262859877
101,21094,306,407,2016-12,-0.07541574846943971
101,21094,306,407,2017-01,-0.019288521263088828
101,21094,306,407,2017-02,0.03115976793071039
101,21094,306,407,2017-03,0.0894222159578948
101,21094,306,407,2017-04,0.1409448139182564
101,21094,306,407,2017-05,0.22312110323450274
101,21094,306,407,2017-06,0.45886838829248633
101,21094,306,407,2017-07,1.525580028799255
101,21094,306,407,2017-08,4.311221274716243
101,21094,306,407,2017-09,10.26262162303851
101,21094,306,407,2017-10,22.354996899719303
101,21094,306,407,2017-11,37.57622523699097
101,21094,306,407,2017-12,59.52760786437681
101,21094,306,407,2018-01,81.6389658046245
101,21094,306,407,2018-02,59.16649216465225
101,21094,306,407,2018-03,123.74255412131484
101,21094,306,407,2018-04,140.78140711317604
101,21094,306,407,2018-05,150.00944052220993
101,21094,306,407,2018-06,136.25932519550676
